LineId,Month,Date,Time,Level,ComponentAndPID,Content,EventId,EventTemplate
11547,Mar,5,23:59:01,hydra0,CRON[39562],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11548,Mar,5,23:59:01,hydra0,CRON[39562],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11549,Mar,6,00:05:01,hydra0,CRON[1198],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11550,Mar,6,00:05:01,hydra0,CRON[1198],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11551,Mar,6,00:09:01,hydra0,CRON[3201],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11552,Mar,6,00:09:01,hydra0,CRON[3201],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11553,Mar,6,00:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11554,Mar,6,00:15:01,hydra0,CRON[5297],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11555,Mar,6,00:15:01,hydra0,CRON[5297],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11556,Mar,6,00:15:41,hydra0,sshd[7071],Did not receive identification string from 211.65.197.113 port 39762,Event4,Did not receive identification string from 211.65.197.113 port *
11557,Mar,6,00:17:01,hydra0,CRON[7085],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11558,Mar,6,00:17:01,hydra0,CRON[7085],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11559,Mar,6,00:25:01,hydra0,CRON[9116],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11560,Mar,6,00:25:01,hydra0,CRON[9116],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11561,Mar,6,00:35:01,hydra0,CRON[12832],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11562,Mar,6,00:35:01,hydra0,CRON[12832],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11563,Mar,6,00:39:01,hydra0,CRON[14616],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11564,Mar,6,00:39:01,hydra0,CRON[14616],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11565,Mar,6,00:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11566,Mar,6,00:45:01,hydra0,CRON[16119],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11567,Mar,6,00:45:01,hydra0,CRON[16119],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11568,Mar,6,00:55:01,hydra0,CRON[19214],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11569,Mar,6,00:55:01,hydra0,CRON[19214],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11570,Mar,6,01:05:01,hydra0,CRON[22901],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11571,Mar,6,01:05:01,hydra0,CRON[22901],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11572,Mar,6,01:09:01,hydra0,CRON[24404],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11573,Mar,6,01:09:01,hydra0,CRON[24404],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11574,Mar,6,01:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11575,Mar,6,01:15:01,hydra0,CRON[25981],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11576,Mar,6,01:15:01,hydra0,CRON[25981],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11577,Mar,6,01:15:47,hydra0,sshd[27459],Did not receive identification string from 211.65.197.113 port 40424,Event4,Did not receive identification string from 211.65.197.113 port *
11578,Mar,6,01:17:01,hydra0,CRON[27472],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11579,Mar,6,01:17:01,hydra0,CRON[27472],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11580,Mar,6,01:25:01,hydra0,CRON[29487],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11581,Mar,6,01:25:01,hydra0,CRON[29487],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11582,Mar,6,01:35:01,hydra0,CRON[32536],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11583,Mar,6,01:35:01,hydra0,CRON[32536],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11584,Mar,6,01:39:01,hydra0,CRON[34182],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11585,Mar,6,01:39:01,hydra0,CRON[34182],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11586,Mar,6,01:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11587,Mar,6,01:45:01,hydra0,CRON[36152],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11588,Mar,6,01:45:01,hydra0,CRON[36152],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11589,Mar,6,01:55:01,hydra0,CRON[39534],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11590,Mar,6,01:55:01,hydra0,CRON[39534],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11591,Mar,6,02:05:01,hydra0,CRON[2132],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11592,Mar,6,02:05:01,hydra0,CRON[2132],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11593,Mar,6,02:09:01,hydra0,CRON[3755],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11594,Mar,6,02:09:01,hydra0,CRON[3755],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11595,Mar,6,02:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11596,Mar,6,02:15:01,hydra0,CRON[5569],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11597,Mar,6,02:15:01,hydra0,CRON[5569],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11598,Mar,6,02:15:48,hydra0,sshd[7103],Did not receive identification string from 211.65.197.113 port 41086,Event4,Did not receive identification string from 211.65.197.113 port *
11599,Mar,6,02:17:01,hydra0,CRON[7118],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11600,Mar,6,02:17:01,hydra0,CRON[7118],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11601,Mar,6,02:25:01,hydra0,CRON[8827],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11602,Mar,6,02:25:01,hydra0,CRON[8827],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11603,Mar,6,02:35:01,hydra0,CRON[11766],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11604,Mar,6,02:35:01,hydra0,CRON[11766],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11605,Mar,6,02:39:01,hydra0,CRON[13182],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11606,Mar,6,02:39:01,hydra0,CRON[13182],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11607,Mar,6,02:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11608,Mar,6,02:45:01,hydra0,CRON[14756],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11609,Mar,6,02:45:01,hydra0,CRON[14756],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11610,Mar,6,02:55:01,hydra0,CRON[17847],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11611,Mar,6,02:55:01,hydra0,CRON[17847],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11612,Mar,6,03:05:01,hydra0,CRON[20678],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11613,Mar,6,03:05:01,hydra0,CRON[20678],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11614,Mar,6,03:09:01,hydra0,CRON[22452],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11615,Mar,6,03:09:01,hydra0,CRON[22452],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11616,Mar,6,03:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11617,Mar,6,03:15:01,hydra0,CRON[23771],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11618,Mar,6,03:15:01,hydra0,CRON[23771],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11619,Mar,6,03:15:49,hydra0,sshd[24448],Did not receive identification string from 211.65.197.113 port 41748,Event4,Did not receive identification string from 211.65.197.113 port *
11620,Mar,6,03:17:01,hydra0,CRON[24462],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11621,Mar,6,03:17:01,hydra0,CRON[24462],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11622,Mar,6,03:25:01,hydra0,CRON[26103],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11623,Mar,6,03:25:01,hydra0,CRON[26103],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11624,Mar,6,03:35:01,hydra0,CRON[28834],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11625,Mar,6,03:35:01,hydra0,CRON[28834],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11626,Mar,6,03:39:01,hydra0,CRON[30118],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11627,Mar,6,03:39:01,hydra0,CRON[30118],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11628,Mar,6,03:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11629,Mar,6,03:45:01,hydra0,CRON[31277],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11630,Mar,6,03:45:01,hydra0,CRON[31277],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11631,Mar,6,03:55:01,hydra0,CRON[33932],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11632,Mar,6,03:55:01,hydra0,CRON[33932],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11633,Mar,6,04:05:01,hydra0,CRON[36538],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11634,Mar,6,04:05:01,hydra0,CRON[36538],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11635,Mar,6,04:09:01,hydra0,CRON[37800],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11636,Mar,6,04:09:01,hydra0,CRON[37800],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11637,Mar,6,04:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11638,Mar,6,04:15:01,hydra0,CRON[39513],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11639,Mar,6,04:15:01,hydra0,CRON[39513],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11640,Mar,6,04:15:50,hydra0,sshd[40603],Did not receive identification string from 211.65.197.113 port 42410,Event4,Did not receive identification string from 211.65.197.113 port *
11641,Mar,6,04:17:01,hydra0,CRON[40616],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11642,Mar,6,04:17:01,hydra0,CRON[40616],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11643,Mar,6,04:25:01,hydra0,CRON[1495],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11644,Mar,6,04:25:01,hydra0,CRON[1495],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11645,Mar,6,04:35:01,hydra0,CRON[4575],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11646,Mar,6,04:35:01,hydra0,CRON[4575],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11647,Mar,6,04:39:01,hydra0,CRON[6071],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11648,Mar,6,04:39:01,hydra0,CRON[6071],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11649,Mar,6,04:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11650,Mar,6,04:45:01,hydra0,CRON[7428],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11651,Mar,6,04:45:01,hydra0,CRON[7428],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11652,Mar,6,04:55:01,hydra0,CRON[10332],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11653,Mar,6,04:55:01,hydra0,CRON[10332],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11654,Mar,6,05:05:01,hydra0,CRON[13054],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11655,Mar,6,05:05:01,hydra0,CRON[13054],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11656,Mar,6,05:09:01,hydra0,CRON[14631],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11657,Mar,6,05:09:01,hydra0,CRON[14631],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11658,Mar,6,05:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11659,Mar,6,05:15:01,hydra0,CRON[16035],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11660,Mar,6,05:15:01,hydra0,CRON[16035],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11661,Mar,6,05:15:51,hydra0,sshd[17323],Did not receive identification string from 211.65.197.113 port 43072,Event4,Did not receive identification string from 211.65.197.113 port *
11662,Mar,6,05:17:01,hydra0,CRON[17337],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11663,Mar,6,05:17:01,hydra0,CRON[17337],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11664,Mar,6,05:25:01,hydra0,CRON[18589],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11665,Mar,6,05:25:01,hydra0,CRON[18589],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11666,Mar,6,05:35:01,hydra0,CRON[21513],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11667,Mar,6,05:35:01,hydra0,CRON[21513],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11668,Mar,6,05:39:01,hydra0,CRON[22899],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11669,Mar,6,05:39:01,hydra0,CRON[22899],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11670,Mar,6,05:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11671,Mar,6,05:45:01,hydra0,CRON[24419],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11672,Mar,6,05:45:01,hydra0,CRON[24419],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11673,Mar,6,05:55:01,hydra0,CRON[27271],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11674,Mar,6,05:55:01,hydra0,CRON[27271],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11675,Mar,6,06:05:01,hydra0,CRON[30014],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11676,Mar,6,06:05:01,hydra0,CRON[30014],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11677,Mar,6,06:09:01,hydra0,CRON[31365],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11678,Mar,6,06:09:01,hydra0,CRON[31365],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11679,Mar,6,06:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11680,Mar,6,06:15:01,hydra0,CRON[33082],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11681,Mar,6,06:15:01,hydra0,CRON[33082],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11682,Mar,6,06:15:51,hydra0,sshd[34306],Did not receive identification string from 211.65.197.113 port 43734,Event4,Did not receive identification string from 211.65.197.113 port *
11683,Mar,6,06:17:01,hydra0,CRON[34320],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11684,Mar,6,06:17:01,hydra0,CRON[34320],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11685,Mar,6,06:25:01,hydra0,CRON[35848],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11686,Mar,6,06:25:01,hydra0,CRON[35849],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11687,Mar,6,06:25:01,hydra0,CRON[35849],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11688,Mar,6,06:25:01,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11689,Mar,6,06:25:01,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11690,Mar,6,06:25:01,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11691,Mar,6,06:25:01,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11692,Mar,6,06:25:01,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11693,Mar,6,06:25:01,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11694,Mar,6,06:25:01,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11695,Mar,6,06:25:01,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11696,Mar,6,06:25:02,hydra0,CRON[35848],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11697,Mar,6,06:35:01,hydra0,CRON[39290],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11698,Mar,6,06:35:01,hydra0,CRON[39290],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11699,Mar,6,06:39:01,hydra0,CRON[40635],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11700,Mar,6,06:39:01,hydra0,CRON[40635],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11701,Mar,6,06:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11702,Mar,6,06:45:01,hydra0,CRON[1252],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11703,Mar,6,06:45:01,hydra0,CRON[1252],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11704,Mar,6,06:55:01,hydra0,CRON[4375],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11705,Mar,6,06:55:01,hydra0,CRON[4375],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11706,Mar,6,07:05:01,hydra0,CRON[7597],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11707,Mar,6,07:05:01,hydra0,CRON[7597],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11708,Mar,6,07:09:01,hydra0,CRON[9171],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11709,Mar,6,07:09:01,hydra0,CRON[9171],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11710,Mar,6,07:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11711,Mar,6,07:15:01,hydra0,CRON[11195],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11712,Mar,6,07:15:01,hydra0,CRON[11195],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11713,Mar,6,07:15:52,hydra0,sshd[12750],Did not receive identification string from 211.65.197.113 port 44396,Event4,Did not receive identification string from 211.65.197.113 port *
11714,Mar,6,07:17:01,hydra0,CRON[12765],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11715,Mar,6,07:17:01,hydra0,CRON[12765],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11716,Mar,6,07:25:01,hydra0,CRON[14600],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11717,Mar,6,07:25:01,hydra0,CRON[14600],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11718,Mar,6,07:35:01,hydra0,CRON[18222],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11719,Mar,6,07:35:01,hydra0,CRON[18222],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11720,Mar,6,07:39:01,hydra0,CRON[20231],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11721,Mar,6,07:39:01,hydra0,CRON[20231],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11722,Mar,6,07:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11723,Mar,6,07:45:01,hydra0,CRON[22539],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11724,Mar,6,07:45:01,hydra0,CRON[22539],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11725,Mar,6,07:55:01,hydra0,CRON[26508],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11726,Mar,6,07:55:01,hydra0,CRON[26508],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11727,Mar,6,08:05:01,hydra0,CRON[30505],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11728,Mar,6,08:05:01,hydra0,CRON[30505],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11729,Mar,6,08:09:01,hydra0,CRON[32537],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11730,Mar,6,08:09:01,hydra0,CRON[32537],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11731,Mar,6,08:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11732,Mar,6,08:15:01,hydra0,CRON[35004],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11733,Mar,6,08:15:01,hydra0,CRON[35004],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11734,Mar,6,08:17:01,hydra0,CRON[36991],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11735,Mar,6,08:17:01,hydra0,CRON[36991],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11736,Mar,6,08:25:01,hydra0,CRON[39147],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11737,Mar,6,08:25:01,hydra0,CRON[39147],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11738,Mar,6,08:25:33,hydra0,sshd[731],Accepted password for monster from 211.65.192.169 port 52319 ssh2,Event5,Accepted password for * from * port * ssh2
11739,Mar,6,08:25:33,hydra0,sshd[731],pam_unix(sshd:session): session opened for user monster by (uid=0),Event6,* session opened for user * by *
11740,Mar,6,08:25:33,hydra0,systemd-logind[1414],New session 53711 of user monster.,Event7,New session * of user *
11741,Mar,6,08:25:33,hydra0,systemd,pam_unix(systemd-user:session): session opened for user monster by (uid=0),Event6,* session opened for user * by *
11742,Mar,6,08:25:43,hydra0,su[766],Successful su for root by monster,Event10,* su for root by *
11743,Mar,6,08:25:43,hydra0,su[766],+ /dev/pts/4 monster:root,Event16,* /dev/pts/4 monster:root
11744,Mar,6,08:25:43,hydra0,su[766],pam_unix(su:session): session opened for user root by monster(uid=1001),Event6,* session opened for user * by *
11745,Mar,6,08:25:43,hydra0,su[766],pam_systemd(su:session): Cannot create session: Already running in a session,Event12,pam_systemd(su:session): Cannot create session: Already running in a session
11746,Mar,6,08:26:55,hydra0,sshd[731],pam_unix(sshd:session): session closed for user monster,Event0,* session * for user *
11747,Mar,6,08:26:55,hydra0,su[766],pam_unix(su:session): session closed for user root,Event0,* session * for user *
11748,Mar,6,08:26:55,hydra0,systemd-logind[1414],Removed session 53711.,Event13,Removed session *
11749,Mar,6,08:35:01,hydra0,CRON[3363],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11750,Mar,6,08:35:01,hydra0,CRON[3363],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11751,Mar,6,08:39:01,hydra0,CRON[5992],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11752,Mar,6,08:39:01,hydra0,CRON[5992],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11753,Mar,6,08:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11754,Mar,6,08:45:01,hydra0,CRON[8239],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11755,Mar,6,08:45:01,hydra0,CRON[8239],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11756,Mar,6,08:55:01,hydra0,CRON[13894],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11757,Mar,6,08:55:01,hydra0,CRON[13894],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11758,Mar,6,09:05:01,hydra0,CRON[19531],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11759,Mar,6,09:05:01,hydra0,CRON[19531],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11760,Mar,6,09:09:01,hydra0,CRON[22487],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11761,Mar,6,09:09:01,hydra0,CRON[22487],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11762,Mar,6,09:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11763,Mar,6,09:15:01,hydra0,CRON[25292],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11764,Mar,6,09:15:01,hydra0,CRON[25292],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11765,Mar,6,09:17:01,hydra0,CRON[28177],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11766,Mar,6,09:17:01,hydra0,CRON[28177],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11767,Mar,6,09:25:01,hydra0,CRON[31151],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11768,Mar,6,09:25:01,hydra0,CRON[31151],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11769,Mar,6,09:35:01,hydra0,CRON[37601],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11770,Mar,6,09:35:01,hydra0,CRON[37601],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11771,Mar,6,09:39:01,hydra0,CRON[40359],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11772,Mar,6,09:39:01,hydra0,CRON[40359],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
11773,Mar,6,09:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
11774,Mar,6,09:45:01,hydra0,CRON[2634],pam_unix(cron:session): session opened for user root by (uid=0),Event6,* session opened for user * by *
11775,Mar,6,09:45:01,hydra0,CRON[2634],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
